loss,cer
0.0013796557476791556,2.6503770600774748
0.0009055269693523817,1.795920935233694
0.0007394984150096507,1.5090200870694264
0.00041816460126919275,1.2610011158794496
0.0004023616133341504,1.2056575799814397
0.00039403547258447176,1.164898767886039
